BilledAmt,Date
750,4/3/2013
900,4/3/2013
150,4/4/2013
525,4/4/2013
375,4/4/2013
300,4/4/2013
2100,4/4/2013
1200,4/4/2013
750,4/4/2013
900,4/4/2013
150,4/4/2013
75,4/4/2013
750,4/4/2013
450,4/4/2013
300,4/4/2013
1050,4/4/2013
1050,4/4/2013
300,4/4/2013
300,4/4/2013
375,4/4/2013
900,4/4/2013
150,4/4/2013
900,4/4/2013
750,4/4/2013
150,4/4/2013
750,4/4/2013
750,4/4/2013
525,4/4/2013
150,4/4/2013
300,4/4/2013
150,4/4/2013
900,4/4/2013
300,4/4/2013
525,4/4/2013
525,4/4/2013
150,4/4/2013
600,4/4/2013
675,4/4/2013
300,4/4/2013
375,4/4/2013
450,4/4/2013
600,4/4/2013
975,4/4/2013
450,4/4/2013
225,4/4/2013
450,4/4/2013
1125,4/4/2013
1050,4/4/2013
450,4/4/2013
1350,4/4/2013
375,4/4/2013
1125,4/4/2013
300,4/4/2013
1350,4/4/2013
375,4/4/2013
375,4/4/2013
600,4/4/2013
1500,4/4/2013
900,4/4/2013
150,4/4/2013
1125,4/4/2013
1050,4/4/2013
900,4/4/2013
600,4/4/2013
1350,4/4/2013
150,4/4/2013
750,4/4/2013
600,4/4/2013
375,4/4/2013
300,4/4/2013
1350,4/4/2013
300,4/4/2013
75,4/4/2013
375,4/4/2013
375,4/4/2013
1350,4/4/2013
225,4/4/2013
1050,4/4/2013
525,4/4/2013
825,4/5/2013
300,4/5/2013
750,4/5/2013
2700,4/5/2013
300,4/5/2013
600,4/5/2013
225,4/5/2013
1200,4/5/2013
1050,4/5/2013
900,4/5/2013
300,4/5/2013
750,4/5/2013
1050,4/5/2013
1200,4/5/2013
300,4/5/2013
375,4/5/2013
1125,4/5/2013
1350,4/5/2013
1575,4/5/2013
600,4/5/2013
375,4/5/2013
300,4/5/2013
225,4/5/2013
900,4/5/2013
225,4/5/2013
75,4/5/2013
300,4/5/2013
450,4/5/2013
450,4/5/2013
225,4/5/2013
975,4/5/2013
2700,4/5/2013
300,4/5/2013
150,4/5/2013
375,4/5/2013
1350,4/5/2013
1050,4/5/2013
900,4/5/2013
300,4/5/2013
75,4/5/2013
525,4/5/2013
900,4/5/2013
1200,4/5/2013
1125,4/5/2013
1500,4/5/2013
675,4/5/2013
525,4/5/2013
225,4/5/2013
150,4/5/2013
1575,4/5/2013
450,4/5/2013
1200,4/5/2013
900,4/5/2013
150,4/5/2013
1050,4/5/2013
1050,4/5/2013
375,4/5/2013
375,4/5/2013
1350,4/5/2013
450,4/5/2013
1575,4/5/2013
900,4/5/2013
300,4/5/2013
225,4/5/2013
900,4/6/2013
525,4/6/2013
600,4/6/2013
450,4/6/2013
675,4/6/2013
300,4/6/2013
1800,4/6/2013
1200,4/6/2013
2250,4/6/2013
2250,4/6/2013
1350,4/6/2013
300,4/6/2013
300,4/6/2013
150,4/6/2013
450,4/6/2013
225,4/6/2013
75,4/6/2013
375,4/6/2013
525,4/6/2013
300,4/6/2013
225,4/6/2013
2250,4/6/2013
1050,4/6/2013
1200,4/6/2013
3375,4/6/2013
450,4/6/2013
225,4/6/2013
900,4/6/2013
1350,4/6/2013
1050,4/6/2013
150,4/6/2013
600,4/6/2013
450,4/6/2013
300,4/6/2013
450,4/6/2013
2475,4/6/2013
150,4/6/2013
150,4/7/2013
375,4/7/2013
225,4/7/2013
600,4/7/2013
1050,4/7/2013
1500,4/7/2013
600,4/7/2013
2250,4/7/2013
225,4/7/2013
1050,4/7/2013
225,4/7/2013
75,4/7/2013
675,4/7/2013
600,4/7/2013
750,4/7/2013
1500,4/7/2013
300,4/7/2013
300,4/7/2013
150,4/7/2013
75,4/7/2013
900,4/7/2013
525,4/7/2013
375,4/7/2013
1500,4/7/2013
900,4/7/2013
300,4/7/2013
825,4/7/2013
450,4/7/2013
1350,4/7/2013
900,4/7/2013
300,4/8/2013
450,4/8/2013
900,4/8/2013
525,4/8/2013
600,4/8/2013
975,4/8/2013
750,4/8/2013
1200,4/8/2013
900,4/8/2013
2925,4/8/2013
900,4/8/2013
2100,4/8/2013
1500,4/8/2013
1800,4/8/2013
300,4/8/2013
675,4/8/2013
75,4/8/2013
2250,4/8/2013
75,4/8/2013
300,4/8/2013
750,4/8/2013
525,4/8/2013
300,4/8/2013
300,4/8/2013
225,4/8/2013
375,4/8/2013
1350,4/8/2013
450,4/8/2013
225,4/8/2013
450,4/8/2013
75,4/8/2013
1875,4/8/2013
750,4/8/2013
1050,4/8/2013
450,4/8/2013
150,4/8/2013
375,4/8/2013
525,4/8/2013
375,4/8/2013
450,4/8/2013
2250,4/8/2013
1200,4/8/2013
1200,4/8/2013
1050,4/8/2013
375,4/8/2013
1050,4/8/2013
3600,4/8/2013
600,4/8/2013
225,4/8/2013
675,4/8/2013
3150,4/8/2013
900,4/8/2013
75,4/8/2013
150,4/8/2013
225,4/8/2013
2625,4/8/2013
750,4/8/2013
900,4/8/2013
825,4/8/2013
675,4/8/2013
1350,4/8/2013
525,4/8/2013
450,4/9/2013
450,4/9/2013
1350,4/9/2013
675,4/9/2013
300,4/9/2013
150,4/9/2013
1350,4/9/2013
675,4/9/2013
75,4/9/2013
450,4/9/2013
2700,4/9/2013
225,4/9/2013
525,4/9/2013
1200,4/9/2013
1500,4/9/2013
1200,4/9/2013
750,4/9/2013
300,4/9/2013
900,4/9/2013
1200,4/9/2013
3000,4/9/2013
150,4/9/2013
3150,4/9/2013
2475,4/9/2013
300,4/9/2013
525,4/9/2013
525,4/9/2013
375,4/9/2013
525,4/9/2013
450,4/9/2013
600,4/9/2013
525,4/9/2013
600,4/9/2013
2625,4/9/2013
1875,4/9/2013
900,4/9/2013
225,4/9/2013
900,4/9/2013
675,4/9/2013
750,4/9/2013
1050,4/9/2013
2250,4/9/2013
375,4/9/2013
75,4/9/2013
900,4/9/2013
1875,4/9/2013
225,4/9/2013
1050,4/9/2013
1200,4/9/2013
1350,4/9/2013
675,4/9/2013
150,4/9/2013
450,4/9/2013
5400,4/9/2013
450,4/9/2013
300,4/9/2013
300,4/9/2013
1350,4/9/2013
1200,4/9/2013
225,4/10/2013
450,4/10/2013
600,4/10/2013
3600,4/10/2013
1800,4/10/2013
225,4/10/2013
900,4/10/2013
1500,4/10/2013
600,4/10/2013
2400,4/10/2013
75,4/10/2013
75,4/10/2013
2100,4/10/2013
450,4/10/2013
225,4/10/2013
450,4/10/2013
750,4/10/2013
150,4/10/2013
300,4/10/2013
1125,4/10/2013
525,4/10/2013
525,4/10/2013
150,4/10/2013
225,4/10/2013
825,4/10/2013
450,4/10/2013
150,4/10/2013
600,4/10/2013
5850,4/10/2013
300,4/10/2013
1050,4/10/2013
525,4/10/2013
3375,4/10/2013
375,4/10/2013
75,4/10/2013
2925,4/10/2013
975,4/10/2013
3000,4/10/2013
825,4/10/2013
225,4/10/2013
1125,4/10/2013
1800,4/10/2013
1125,4/10/2013
525,4/10/2013
300,4/10/2013
525,4/10/2013
450,4/10/2013
900,4/10/2013
600,4/10/2013
525,4/10/2013
900,4/10/2013
750,4/10/2013
375,4/10/2013
1050,4/10/2013
900,4/10/2013
450,4/11/2013
75,4/11/2013
150,4/11/2013
675,4/11/2013
600,4/11/2013
2700,4/11/2013
600,4/11/2013
2400,4/11/2013
900,4/11/2013
1800,4/11/2013
75,4/11/2013
1200,4/11/2013
450,4/11/2013
75,4/11/2013
150,4/11/2013
1050,4/11/2013
900,4/11/2013
600,4/11/2013
150,4/11/2013
525,4/11/2013
75,4/11/2013
150,4/11/2013
75,4/11/2013
75,4/11/2013
900,4/11/2013
375,4/11/2013
300,4/11/2013
450,4/11/2013
225,4/11/2013
150,4/11/2013
1350,4/11/2013
3600,4/11/2013
1125,4/11/2013
1050,4/11/2013
1200,4/11/2013
450,4/11/2013
525,4/11/2013
1125,4/11/2013
225,4/11/2013
2400,4/11/2013
450,4/11/2013
375,4/11/2013
1800,4/11/2013
375,4/11/2013
75,4/11/2013
600,4/11/2013
525,4/11/2013
1500,4/11/2013
900,4/11/2013
1800,4/11/2013
600,4/11/2013
900,4/11/2013
300,4/11/2013
900,4/11/2013
750,4/11/2013
750,4/11/2013
2550,4/11/2013
750,4/11/2013
1800,4/11/2013
75,4/11/2013
750,4/11/2013
150,4/11/2013
525,4/11/2013
450,4/11/2013
75,4/11/2013
375,4/11/2013
375,4/11/2013
375,4/11/2013
150,4/12/2013
675,4/12/2013
375,4/12/2013
450,4/12/2013
450,4/12/2013
300,4/12/2013
300,4/12/2013
300,4/12/2013
600,4/12/2013
2100,4/12/2013
1200,4/12/2013
1200,4/12/2013
300,4/12/2013
600,4/12/2013
2700,4/12/2013
450,4/12/2013
1575,4/12/2013
1125,4/12/2013
2475,4/12/2013
1050,4/12/2013
450,4/12/2013
1050,4/12/2013
900,4/12/2013
225,4/12/2013
750,4/12/2013
1200,4/12/2013
450,4/12/2013
1050,4/12/2013
150,4/12/2013
375,4/12/2013
600,4/12/2013
525,4/12/2013
4050,4/12/2013
600,4/12/2013
375,4/12/2013
225,4/12/2013
525,4/12/2013
300,4/12/2013
1125,4/12/2013
750,4/12/2013
1500,4/12/2013
375,4/12/2013
600,4/12/2013
450,4/12/2013
75,4/12/2013
600,4/12/2013
1350,4/12/2013
1125,4/12/2013
225,4/12/2013
375,4/12/2013
675,4/12/2013
825,4/12/2013
150,4/12/2013
300,4/12/2013
3000,4/12/2013
1050,4/12/2013
750,4/12/2013
750,4/12/2013
1200,4/12/2013
450,4/12/2013
750,4/12/2013
675,4/12/2013
600,4/12/2013
3600,4/12/2013
1200,4/12/2013
150,4/12/2013
75,4/12/2013
75,4/12/2013
225,4/13/2013
225,4/13/2013
1500,4/13/2013
375,4/13/2013
300,4/13/2013
1800,4/13/2013
6750,4/13/2013
900,4/13/2013
675,4/13/2013
750,4/13/2013
1050,4/13/2013
300,4/13/2013
375,4/13/2013
300,4/13/2013
375,4/13/2013
1050,4/13/2013
300,4/13/2013
75,4/13/2013
150,4/13/2013
450,4/13/2013
150,4/13/2013
225,4/13/2013
450,4/13/2013
375,4/13/2013
600,4/13/2013
4875,4/13/2013
600,4/13/2013
3150,4/13/2013
375,4/13/2013
525,4/13/2013
750,4/13/2013
3000,4/13/2013
1500,4/13/2013
450,4/13/2013
750,4/14/2013
2250,4/14/2013
525,4/14/2013
300,4/14/2013
600,4/14/2013
300,4/14/2013
1575,4/14/2013
1800,4/14/2013
600,4/14/2013
150,4/14/2013
750,4/14/2013
150,4/14/2013
375,4/14/2013
675,4/14/2013
525,4/14/2013
300,4/14/2013
375,4/14/2013
750,4/14/2013
375,4/14/2013
450,4/14/2013
75,4/14/2013
450,4/14/2013
675,4/14/2013
1200,4/14/2013
2550,4/14/2013
1875,4/14/2013
750,4/14/2013
450,4/14/2013
1200,4/14/2013
1350,4/14/2013
300,4/14/2013
1200,4/14/2013
825,4/15/2013
450,4/15/2013
150,4/15/2013
900,4/15/2013
1800,4/15/2013
1950,4/15/2013
150,4/15/2013
1500,4/15/2013
2700,4/15/2013
300,4/15/2013
525,4/15/2013
1500,4/15/2013
1500,4/15/2013
450,4/15/2013
2700,4/15/2013
750,4/15/2013
150,4/15/2013
225,4/15/2013
375,4/15/2013
375,4/15/2013
1200,4/15/2013
300,4/15/2013
375,4/15/2013
900,4/15/2013
825,4/15/2013
600,4/15/2013
900,4/15/2013
750,4/15/2013
525,4/15/2013
675,4/15/2013
750,4/15/2013
1950,4/15/2013
675,4/15/2013
375,4/15/2013
2250,4/15/2013
1125,4/15/2013
825,4/15/2013
750,4/15/2013
225,4/15/2013
450,4/15/2013
450,4/15/2013
375,4/15/2013
225,4/15/2013
1500,4/15/2013
1875,4/15/2013
825,4/15/2013
1050,4/15/2013
900,4/15/2013
1050,4/15/2013
1050,4/15/2013
675,4/15/2013
2400,4/15/2013
675,4/15/2013
450,4/15/2013
1800,4/15/2013
1350,4/15/2013
600,4/15/2013
1350,4/15/2013
1500,4/15/2013
900,4/15/2013
600,4/16/2013
525,4/16/2013
600,4/16/2013
525,4/16/2013
75,4/16/2013
600,4/16/2013
150,4/16/2013
1950,4/16/2013
600,4/16/2013
450,4/16/2013
1200,4/16/2013
2700,4/16/2013
2100,4/16/2013
2400,4/16/2013
375,4/16/2013
1800,4/16/2013
150,4/16/2013
375,4/16/2013
600,4/16/2013
225,4/16/2013
1200,4/16/2013
150,4/16/2013
225,4/16/2013
150,4/16/2013
225,4/16/2013
1350,4/16/2013
225,4/16/2013
450,4/16/2013
300,4/16/2013
75,4/16/2013
225,4/16/2013
900,4/16/2013
600,4/16/2013
225,4/16/2013
525,4/16/2013
750,4/16/2013
750,4/16/2013
1200,4/16/2013
1800,4/16/2013
825,4/16/2013
1125,4/16/2013
225,4/16/2013
300,4/16/2013
750,4/16/2013
900,4/16/2013
675,4/16/2013
300,4/16/2013
225,4/16/2013
600,4/16/2013
300,4/16/2013
2250,4/16/2013
450,4/16/2013
1950,4/16/2013
1050,4/16/2013
750,4/16/2013
600,4/16/2013
975,4/16/2013
750,4/16/2013
900,4/16/2013
450,4/16/2013
75,4/16/2013
525,4/16/2013
1200,4/16/2013
1200,4/17/2013
750,4/17/2013
600,4/17/2013
675,4/17/2013
450,4/17/2013
450,4/17/2013
1800,4/17/2013
450,4/17/2013
450,4/17/2013
2100,4/17/2013
2400,4/17/2013
1950,4/17/2013
150,4/17/2013
300,4/17/2013
2100,4/17/2013
300,4/17/2013
225,4/17/2013
375,4/17/2013
2250,4/17/2013
675,4/17/2013
1125,4/17/2013
375,4/17/2013
525,4/17/2013
750,4/17/2013
225,4/17/2013
300,4/17/2013
300,4/17/2013
1800,4/17/2013
525,4/17/2013
750,4/17/2013
450,4/17/2013
4050,4/17/2013
300,4/17/2013
375,4/17/2013
600,4/17/2013
375,4/17/2013
750,4/17/2013
525,4/17/2013
1050,4/17/2013
675,4/17/2013
750,4/17/2013
600,4/17/2013
1575,4/17/2013
375,4/17/2013
1050,4/17/2013
525,4/17/2013
2700,4/17/2013
1500,4/17/2013
1050,4/17/2013
525,4/17/2013
1350,4/17/2013
375,4/17/2013
375,4/17/2013
750,4/17/2013
450,4/17/2013
900,4/17/2013
900,4/17/2013
900,4/17/2013
1200,4/17/2013
750,4/17/2013
600,4/17/2013
1200,4/17/2013
375,4/17/2013
150,4/17/2013
525,4/17/2013
375,4/17/2013
450,4/17/2013
1200,4/17/2013
675,4/17/2013
450,4/17/2013
525,4/17/2013
450,4/17/2013
1575,4/17/2013
1050,4/17/2013
600,4/17/2013
375,4/17/2013
450,4/18/2013
1575,4/18/2013
150,4/18/2013
750,4/18/2013
300,4/18/2013
675,4/18/2013
2100,4/18/2013
75,4/18/2013
900,4/18/2013
225,4/18/2013
1200,4/18/2013
1200,4/18/2013
2700,4/18/2013
900,4/18/2013
375,4/18/2013
900,4/18/2013
225,4/18/2013
300,4/18/2013
2100,4/18/2013
900,4/18/2013
1050,4/18/2013
2250,4/18/2013
525,4/18/2013
675,4/18/2013
600,4/18/2013
450,4/18/2013
450,4/18/2013
375,4/18/2013
375,4/18/2013
300,4/18/2013
375,4/18/2013
300,4/18/2013
2250,4/18/2013
75,4/18/2013
300,4/18/2013
225,4/18/2013
150,4/18/2013
2625,4/18/2013
525,4/18/2013
525,4/18/2013
2250,4/18/2013
1575,4/18/2013
750,4/18/2013
600,4/18/2013
150,4/18/2013
150,4/18/2013
1950,4/18/2013
750,4/18/2013
900,4/18/2013
900,4/18/2013
450,4/18/2013
1800,4/18/2013
450,4/18/2013
1650,4/18/2013
7200,4/18/2013
2475,4/18/2013
1200,4/18/2013
750,4/18/2013
1350,4/18/2013
750,4/18/2013
825,4/18/2013
300,4/18/2013
600,4/19/2013
75,4/19/2013
450,4/19/2013
1050,4/19/2013
5400,4/19/2013
825,4/19/2013
600,4/19/2013
525,4/19/2013
2700,4/19/2013
375,4/19/2013
3000,4/19/2013
225,4/19/2013
75,4/19/2013
375,4/19/2013
900,4/19/2013
525,4/19/2013
450,4/19/2013
750,4/19/2013
750,4/19/2013
450,4/19/2013
1950,4/19/2013
300,4/19/2013
375,4/19/2013
150,4/19/2013
600,4/19/2013
375,4/19/2013
675,4/19/2013
750,4/19/2013
375,4/19/2013
750,4/19/2013
1050,4/19/2013
150,4/19/2013
1125,4/19/2013
600,4/19/2013
2025,4/19/2013
75,4/19/2013
450,4/19/2013
900,4/19/2013
750,4/19/2013
150,4/19/2013
600,4/19/2013
1200,4/19/2013
525,4/19/2013
600,4/19/2013
2250,4/19/2013
750,4/19/2013
750,4/19/2013
525,4/19/2013
375,4/19/2013
675,4/19/2013
3150,4/19/2013
300,4/19/2013
75,4/19/2013
1350,4/19/2013
1050,4/19/2013
150,4/19/2013
1350,4/19/2013
450,4/20/2013
1800,4/20/2013
675,4/20/2013
375,4/20/2013
300,4/20/2013
750,4/20/2013
750,4/20/2013
1350,4/20/2013
750,4/20/2013
1350,4/20/2013
750,4/20/2013
525,4/20/2013
750,4/20/2013
75,4/20/2013
75,4/20/2013
3600,4/20/2013
375,4/20/2013
225,4/20/2013
450,4/20/2013
1200,4/20/2013
75,4/20/2013
750,4/20/2013
600,4/20/2013
525,4/20/2013
300,4/20/2013
150,4/20/2013
1050,4/20/2013
675,4/20/2013
150,4/20/2013
675,4/20/2013
525,4/20/2013
1200,4/20/2013
900,4/20/2013
375,4/20/2013
150,4/21/2013
675,4/21/2013
975,4/21/2013
75,4/21/2013
450,4/21/2013
375,4/21/2013
600,4/21/2013
225,4/21/2013
900,4/21/2013
450,4/21/2013
225,4/21/2013
450,4/21/2013
675,4/21/2013
825,4/21/2013
300,4/21/2013
1200,4/21/2013
300,4/21/2013
675,4/21/2013
2250,4/21/2013
375,4/21/2013
900,4/21/2013
675,4/21/2013
150,4/21/2013
150,4/21/2013
375,4/21/2013
600,4/21/2013
1350,4/21/2013
525,4/21/2013
600,4/21/2013
3000,4/21/2013
1050,4/21/2013
1200,4/21/2013
1050,4/21/2013
75,4/21/2013
375,4/21/2013
750,4/21/2013
375,4/21/2013
2850,4/21/2013
300,4/21/2013
1800,4/21/2013
225,4/22/2013
150,4/22/2013
225,4/22/2013
525,4/22/2013
1200,4/22/2013
1050,4/22/2013
600,4/22/2013
75,4/22/2013
2700,4/22/2013
600,4/22/2013
675,4/22/2013
1200,4/22/2013
1500,4/22/2013
450,4/22/2013
1050,4/22/2013
2400,4/22/2013
600,4/22/2013
375,4/22/2013
600,4/22/2013
1800,4/22/2013
1575,4/22/2013
1800,4/22/2013
1050,4/22/2013
450,4/22/2013
900,4/22/2013
225,4/22/2013
2475,4/22/2013
1125,4/22/2013
4950,4/22/2013
675,4/22/2013
750,4/22/2013
450,4/22/2013
225,4/22/2013
2025,4/22/2013
675,4/22/2013
525,4/22/2013
1200,4/22/2013
225,4/22/2013
525,4/22/2013
150,4/22/2013
150,4/22/2013
3450,4/22/2013
900,4/22/2013
150,4/22/2013
1800,4/22/2013
525,4/22/2013
225,4/22/2013
225,4/22/2013
375,4/22/2013
300,4/22/2013
2250,4/22/2013
1125,4/22/2013
1050,4/22/2013
450,4/22/2013
900,4/22/2013
1050,4/22/2013
1050,4/22/2013
300,4/22/2013
375,4/22/2013
900,4/22/2013
5850,4/22/2013
375,4/22/2013
450,4/22/2013
450,4/22/2013
450,4/22/2013
150,4/22/2013
600,4/22/2013
1800,4/22/2013
450,4/22/2013
1500,4/22/2013
600,4/22/2013
225,4/22/2013
300,4/22/2013
1350,4/23/2013
225,4/23/2013
525,4/23/2013
600,4/23/2013
600,4/23/2013
600,4/23/2013
525,4/23/2013
1500,4/23/2013
1200,4/23/2013
75,4/23/2013
600,4/23/2013
75,4/23/2013
900,4/23/2013
1350,4/23/2013
2100,4/23/2013
1500,4/23/2013
750,4/23/2013
2475,4/23/2013
1800,4/23/2013
675,4/23/2013
675,4/23/2013
300,4/23/2013
675,4/23/2013
4950,4/23/2013
450,4/23/2013
525,4/23/2013
225,4/23/2013
2250,4/23/2013
3000,4/23/2013
525,4/23/2013
450,4/23/2013
600,4/23/2013
450,4/23/2013
525,4/23/2013
600,4/23/2013
225,4/23/2013
750,4/23/2013
2700,4/23/2013
1125,4/23/2013
750,4/23/2013
225,4/23/2013
150,4/23/2013
1050,4/23/2013
675,4/23/2013
375,4/23/2013
1500,4/23/2013
600,4/23/2013
750,4/23/2013
3375,4/23/2013
2475,4/23/2013
975,4/23/2013
300,4/23/2013
750,4/23/2013
900,4/23/2013
1200,4/23/2013
450,4/23/2013
1050,4/23/2013
1050,4/23/2013
1800,4/23/2013
675,4/23/2013
975,4/23/2013
375,4/23/2013
1125,4/23/2013
750,4/23/2013
525,4/23/2013
450,4/23/2013
750,4/23/2013
1800,4/24/2013
375,4/24/2013
225,4/24/2013
600,4/24/2013
150,4/24/2013
600,4/24/2013
1500,4/24/2013
225,4/24/2013
525,4/24/2013
300,4/24/2013
450,4/24/2013
75,4/24/2013
375,4/24/2013
225,4/24/2013
750,4/24/2013
2100,4/24/2013
1950,4/24/2013
1950,4/24/2013
2400,4/24/2013
750,4/24/2013
750,4/24/2013
1575,4/24/2013
750,4/24/2013
225,4/24/2013
450,4/24/2013
375,4/24/2013
600,4/24/2013
450,4/24/2013
150,4/24/2013
2700,4/24/2013
150,4/24/2013
900,4/24/2013
225,4/24/2013
1200,4/24/2013
450,4/24/2013
450,4/24/2013
450,4/24/2013
975,4/24/2013
75,4/24/2013
750,4/24/2013
675,4/24/2013
375,4/24/2013
1575,4/24/2013
450,4/24/2013
750,4/24/2013
375,4/24/2013
525,4/24/2013
375,4/24/2013
450,4/24/2013
675,4/24/2013
2250,4/24/2013
2625,4/24/2013
525,4/24/2013
150,4/24/2013
1800,4/24/2013
75,4/24/2013
900,4/24/2013
75,4/24/2013
600,4/24/2013
900,4/24/2013
1800,4/24/2013
900,4/24/2013
1950,4/24/2013
900,4/24/2013
900,4/24/2013
375,4/24/2013
600,4/24/2013
1125,4/24/2013
300,4/25/2013
300,4/25/2013
375,4/25/2013
3300,4/25/2013
750,4/25/2013
225,4/25/2013
300,4/25/2013
975,4/25/2013
2100,4/25/2013
150,4/25/2013
150,4/25/2013
2100,4/25/2013
525,4/25/2013
1500,4/25/2013
600,4/25/2013
750,4/25/2013
1575,4/25/2013
300,4/25/2013
450,4/25/2013
900,4/25/2013
2700,4/25/2013
300,4/25/2013
375,4/25/2013
1800,4/25/2013
375,4/25/2013
1200,4/25/2013
225,4/25/2013
450,4/25/2013
300,4/25/2013
1050,4/25/2013
1125,4/25/2013
600,4/25/2013
1800,4/25/2013
1050,4/25/2013
900,4/25/2013
825,4/25/2013
450,4/25/2013
1050,4/25/2013
600,4/25/2013
1125,4/25/2013
600,4/25/2013
225,4/25/2013
525,4/25/2013
525,4/25/2013
75,4/25/2013
750,4/25/2013
6000,4/25/2013
1950,4/25/2013
300,4/25/2013
525,4/25/2013
225,4/25/2013
825,4/25/2013
75,4/25/2013
600,4/25/2013
2250,4/25/2013
75,4/25/2013
1500,4/25/2013
750,4/25/2013
1350,4/25/2013
150,4/25/2013
450,4/25/2013
75,4/26/2013
3150,4/26/2013
75,4/26/2013
375,4/26/2013
1500,4/26/2013
1500,4/26/2013
1200,4/26/2013
75,4/26/2013
75,4/26/2013
1500,4/26/2013
1200,4/26/2013
2100,4/26/2013
900,4/26/2013
750,4/26/2013
1500,4/26/2013
600,4/26/2013
300,4/26/2013
750,4/26/2013
600,4/26/2013
600,4/26/2013
525,4/26/2013
450,4/26/2013
75,4/26/2013
1200,4/26/2013
525,4/26/2013
375,4/26/2013
900,4/26/2013
450,4/26/2013
600,4/26/2013
450,4/26/2013
225,4/26/2013
2700,4/26/2013
525,4/26/2013
300,4/26/2013
375,4/26/2013
450,4/26/2013
1125,4/26/2013
450,4/26/2013
375,4/26/2013
900,4/26/2013
1050,4/26/2013
1500,4/26/2013
600,4/26/2013
900,4/26/2013
2625,4/26/2013
3750,4/26/2013
150,4/26/2013
1200,4/26/2013
150,4/26/2013
825,4/26/2013
450,4/26/2013
900,4/26/2013
75,4/26/2013
1800,4/26/2013
1800,4/26/2013
750,4/26/2013
600,4/26/2013
750,4/26/2013
600,4/26/2013
300,4/26/2013
675,4/26/2013
750,4/26/2013
750,4/26/2013
3375,4/26/2013
300,4/26/2013
750,4/27/2013
600,4/27/2013
375,4/27/2013
3000,4/27/2013
2700,4/27/2013
300,4/27/2013
2100,4/27/2013
1500,4/27/2013
600,4/27/2013
3150,4/27/2013
150,4/27/2013
525,4/27/2013
300,4/27/2013
150,4/27/2013
225,4/27/2013
600,4/27/2013
1800,4/27/2013
300,4/27/2013
375,4/27/2013
900,4/27/2013
300,4/27/2013
3000,4/27/2013
300,4/27/2013
525,4/27/2013
300,4/27/2013
225,4/27/2013
3600,4/27/2013
375,4/27/2013
525,4/27/2013
1350,4/27/2013
750,4/27/2013
450,4/27/2013
600,4/27/2013
450,4/27/2013
750,4/27/2013
2400,4/27/2013
1875,4/27/2013
300,4/27/2013
2250,4/27/2013
225,4/28/2013
225,4/28/2013
1800,4/28/2013
2100,4/28/2013
375,4/28/2013
900,4/28/2013
600,4/28/2013
600,4/28/2013
900,4/28/2013
450,4/28/2013
900,4/28/2013
1500,4/28/2013
300,4/28/2013
300,4/28/2013
2025,4/28/2013
675,4/28/2013
1200,4/28/2013
525,4/28/2013
525,4/28/2013
375,4/28/2013
150,4/28/2013
900,4/28/2013
300,4/28/2013
375,4/28/2013
750,4/28/2013
150,4/28/2013
600,4/28/2013
1200,4/28/2013
600,4/28/2013
75,4/28/2013
900,4/28/2013
375,4/28/2013
450,4/28/2013
375,4/28/2013
900,4/28/2013
900,4/28/2013
1050,4/28/2013
600,4/29/2013
150,4/29/2013
2025,4/29/2013
375,4/29/2013
450,4/29/2013
225,4/29/2013
3600,4/29/2013
300,4/29/2013
225,4/29/2013
75,4/29/2013
150,4/29/2013
900,4/29/2013
525,4/29/2013
675,4/29/2013
750,4/29/2013
2100,4/29/2013
750,4/29/2013
375,4/29/2013
1125,4/29/2013
1200,4/29/2013
1575,4/29/2013
1350,4/29/2013
750,4/29/2013
600,4/29/2013
900,4/29/2013
75,4/29/2013
375,4/29/2013
225,4/29/2013
450,4/29/2013
3600,4/29/2013
900,4/29/2013
675,4/29/2013
750,4/29/2013
1350,4/29/2013
375,4/29/2013
525,4/29/2013
300,4/29/2013
900,4/29/2013
525,4/29/2013
75,4/29/2013
750,4/29/2013
450,4/29/2013
375,4/29/2013
525,4/29/2013
525,4/29/2013
225,4/29/2013
2250,4/29/2013
2700,4/29/2013
450,4/29/2013
1200,4/29/2013
750,4/29/2013
1200,4/29/2013
600,4/29/2013
525,4/29/2013
600,4/29/2013
450,4/29/2013
1050,4/29/2013
1050,4/29/2013
375,4/29/2013
450,4/29/2013
1050,4/29/2013
150,4/29/2013
1200,4/29/2013
1050,4/29/2013
675,4/29/2013
525,4/29/2013
150,4/29/2013
2250,4/29/2013
1350,4/29/2013
450,4/29/2013
1650,4/29/2013
2550,4/29/2013
1125,4/29/2013
1800,4/30/2013
450,4/30/2013
450,4/30/2013
2100,4/30/2013
1500,4/30/2013
2100,4/30/2013
1500,4/30/2013
525,4/30/2013
300,4/30/2013
375,4/30/2013
225,4/30/2013
150,4/30/2013
3900,4/30/2013
600,4/30/2013
2400,4/30/2013
600,4/30/2013
450,4/30/2013
225,4/30/2013
975,4/30/2013
600,4/30/2013
450,4/30/2013
900,4/30/2013
900,4/30/2013
600,4/30/2013
